name,model,linear_train,linear_test,linear_holdout,rf_train,rf_test,rf_holdout
bbc,autogluon,0.9776685393258427,0.9089887640449439,0.9110112359550563,0.9817415730337078,0.9146067415730338,0.9110112359550563
articles,autogluon,0.9959357682458345,0.9781740678789188,0.9684601113172541,0.9966322279092121,0.9846749042248961,0.9792207792207792
